date,channel,campaign_name,spend_amount,impressions,clicks,ctr
2024-06-22,email,newsletter,0.0,8840,416,0.0471
2024-06-22,seo,organic_brand,0.0,4462,922,0.2067
2024-06-22,influencer,seasonal_collab,447.73,443994,8340,0.0188
2024-06-23,google_ads,always_on_search,1894.94,220670,6672,0.0302
2024-06-23,facebook_ads,always_on_social,1047.52,185811,2787,0.015
2024-06-23,email,newsletter,0.0,5934,463,0.078
2024-06-23,seo,organic_brand,0.0,4679,926,0.1979
2024-06-23,influencer,seasonal_collab,414.06,409479,10371,0.0253
2024-06-24,google_ads,always_on_search,1853.95,134251,3820,0.0285
2024-06-24,facebook_ads,always_on_social,572.39,96235,1855,0.0193
2024-06-24,email,newsletter,0.0,11080,472,0.0426
2024-06-24,seo,organic_brand,0.0,6423,1135,0.1768
2024-06-24,influencer,seasonal_collab,378.97,215553,4718,0.0219
2024-06-25,google_ads,always_on_search,1043.72,86684,2086,0.0241
2024-06-25,facebook_ads,always_on_social,1620.51,233926,4096,0.0175
2024-06-25,email,newsletter,0.0,10995,1041,0.0948
2024-06-25,seo,organic_brand,0.0,7035,1249,0.1777
2024-06-25,influencer,seasonal_collab,358.99,301004,8716,0.029
2024-06-26,google_ads,always_on_search,1649.93,182315,7064,0.0387
2024-06-26,facebook_ads,always_on_social,1701.7,281347,5361,0.0191
2024-06-26,email,newsletter,0.0,11422,1025,0.0898
2024-06-26,seo,organic_brand,0.0,6015,1000,0.1663
2024-06-26,influencer,seasonal_collab,518.64,276555,4843,0.0175
2024-06-27,google_ads,always_on_search,1254.75,107270,4421,0.0412
2024-06-27,facebook_ads,always_on_social,971.56,133707,2877,0.0215
2024-06-27,email,newsletter,0.0,11020,1129,0.1025
2024-06-27,seo,organic_brand,0.0,3918,493,0.1258
2024-06-27,influencer,seasonal_collab,448.89,265919,4771,0.0179
2024-06-28,google_ads,always_on_search,2031.06,207567,10495,0.0506
2024-06-28,facebook_ads,always_on_social,1288.63,212091,2008,0.0095
2024-06-28,email,newsletter,0.0,11864,664,0.056
2024-06-28,seo,organic_brand,0.0,3770,478,0.1268
2024-06-28,influencer,seasonal_collab,617.89,439579,12479,0.0284
2024-06-29,google_ads,always_on_search,2049.79,220366,9601,0.0436
2024-06-29,facebook_ads,always_on_social,884.15,149354,2256,0.0151
2024-06-29,email,newsletter,0.0,5599,424,0.0757
2024-06-29,seo,organic_brand,0.0,4805,778,0.1621
2024-06-29,influencer,seasonal_collab,673.13,657337,16741,0.0255
2024-06-30,google_ads,always_on_search,1552.05,164009,4049,0.0247
2024-06-30,facebook_ads,always_on_social,1112.84,174167,1275,0.0073
2024-06-30,email,newsletter,0.0,12838,928,0.0723
2024-06-30,seo,organic_brand,0.0,5293,962,0.1819
2024-06-30,influencer,seasonal_collab,592.48,554562,8513,0.0154
2024-07-01,google_ads,always_on_search,2036.19,220823,6975,0.0316
2024-07-01,facebook_ads,always_on_social,1295.92,140041,1382,0.0099
2024-07-01,email,newsletter,0.0,7091,579,0.0818
2024-07-01,seo,organic_brand,0.0,3433,512,0.1492
2024-07-01,influencer,seasonal_collab,680.82,466012,5598,0.012
2024-07-02,google_ads,always_on_search,983.94,98027,2771,0.0283
2024-07-02,facebook_ads,always_on_social,974.47,170149,1515,0.0089
2024-07-02,email,newsletter,0.0,5528,372,0.0674
2024-07-02,seo,organic_brand,0.0,4924,960,0.195
2024-07-02,influencer,seasonal_collab,669.45,326393,8962,0.0275
2024-07-03,google_ads,always_on_search,1125.48,130357,3696,0.0284
2024-07-03,facebook_ads,always_on_social,917.3,141697,984,0.0069
2024-07-03,email,newsletter,0.0,6348,410,0.0646
2024-07-03,seo,organic_brand,0.0,3917,599,0.1532
2024-07-03,influencer,seasonal_collab,461.82,442706,12192,0.0275
2024-07-04,google_ads,always_on_search,2009.17,240901,11904,0.0494
2024-07-04,facebook_ads,always_on_social,676.73,91921,726,0.0079
2024-07-04,email,newsletter,0.0,9202,423,0.046
2024-07-04,seo,organic_brand,0.0,3700,726,0.1962
2024-07-04,influencer,seasonal_collab,395.64,226174,3961,0.0175
2024-07-05,google_ads,always_on_search,1929.33,164864,6021,0.0365
2024-07-05,facebook_ads,always_on_social,722.46,101795,1238,0.0122
2024-07-05,email,newsletter,0.0,6291,393,0.0626
2024-07-05,seo,organic_brand,0.0,5295,693,0.1309
2024-07-05,influencer,seasonal_collab,572.84,520026,13920,0.0268
2024-07-06,google_ads,always_on_search,1164.09,85778,2389,0.0279
2024-07-06,facebook_ads,always_on_social,1110.35,172725,1668,0.0097
2024-07-06,email,newsletter,0.0,8032,411,0.0512
2024-07-06,seo,organic_brand,0.0,4064,720,0.1774
2024-07-06,influencer,seasonal_collab,708.85,653490,16150,0.0247
2024-07-07,google_ads,always_on_search,1259.35,115397,4620,0.04
2024-07-07,facebook_ads,always_on_social,634.1,82856,1631,0.0197
2024-07-07,email,newsletter,0.0,6282,471,0.0751
2024-07-07,seo,organic_brand,0.0,4065,756,0.186
2024-07-07,influencer,seasonal_collab,404.28,282535,6799,0.0241
2024-07-08,google_ads,always_on_search,1967.81,212621,7541,0.0355
2024-07-08,facebook_ads,always_on_social,554.46,99072,1536,0.0155
2024-07-08,email,newsletter,0.0,9295,306,0.033
2024-07-08,seo,organic_brand,0.0,3421,604,0.1767
2024-07-08,influencer,seasonal_collab,597.38,294583,5986,0.0203
2024-07-09,google_ads,always_on_search,1660.63,117731,2888,0.0245
2024-07-09,facebook_ads,always_on_social,553.75,84349,817,0.0097
2024-07-09,email,newsletter,0.0,6699,287,0.0429
2024-07-09,seo,organic_brand,0.0,3321,454,0.1367
2024-07-09,influencer,seasonal_collab,339.78,299620,8426,0.0281
2024-07-10,google_ads,always_on_search,982.34,105763,2679,0.0253
2024-07-10,facebook_ads,always_on_social,810.4,87014,1048,0.0121
2024-07-10,email,newsletter,0.0,10215,318,0.0312
2024-07-10,seo,organic_brand,0.0,2826,557,0.1971
2024-07-10,influencer,seasonal_collab,402.72,211339,2649,0.0125
2024-07-11,google_ads,always_on_search,1770.91,140164,6800,0.0485
2024-07-11,facebook_ads,always_on_social,1053.58,164425,2711,0.0165
2024-07-11,email,newsletter,0.0,9485,369,0.039
2024-07-11,seo,organic_brand,0.0,5137,848,0.1651
2024-07-11,influencer,seasonal_collab,662.22,507758,10546,0.0208
2024-07-12,google_ads,always_on_search,1311.74,154681,5800,0.0375
2024-07-12,facebook_ads,always_on_social,827.42,98801,1194,0.0121
2024-07-12,email,newsletter,0.0,4707,396,0.0842
2024-07-12,seo,organic_brand,0.0,3906,745,0.191
2024-07-12,influencer,seasonal_collab,531.37,327613,5125,0.0156
2024-07-13,google_ads,always_on_search,1401.21,161647,5490,0.034
2024-07-13,facebook_ads,always_on_social,582.6,104715,882,0.0084
2024-07-13,email,newsletter,0.0,6062,382,0.0631
2024-07-13,seo,organic_brand,0.0,3630,683,0.1882
2024-07-13,influencer,seasonal_collab,604.81,538103,9678,0.018
2024-07-14,google_ads,always_on_search,1112.06,82332,2488,0.0302
2024-07-14,facebook_ads,always_on_social,806.67,98291,905,0.0092
2024-07-14,email,newsletter,0.0,9742,537,0.0552
2024-07-14,seo,organic_brand,0.0,3685,691,0.1878
2024-07-14,influencer,seasonal_collab,274.01,155204,4524,0.0292
2024-07-15,google_ads,always_on_search,1342.3,130990,2958,0.0226
2024-07-15,facebook_ads,always_on_social,550.49,71250,1315,0.0185
2024-07-15,email,newsletter,0.0,10782,388,0.036
2024-07-15,seo,organic_brand,0.0,2880,631,0.2194
2024-07-15,influencer,seasonal_collab,705.24,573789,16020,0.0279
2024-07-16,google_ads,always_on_search,2011.63,162586,3803,0.0234
2024-07-16,facebook_ads,always_on_social,1192.61,188586,3301,0.0175
2024-07-16,email,newsletter,0.0,10448,813,0.0779
2024-07-16,seo,organic_brand,0.0,5047,636,0.1262
2024-07-16,influencer,seasonal_collab,426.77,380764,10620,0.0279
2024-07-17,google_ads,always_on_search,1345.96,135622,4695,0.0346
2024-07-17,facebook_ads,always_on_social,880.3,143434,2856,0.0199
2024-07-17,email,newsletter,0.0,9498,341,0.036
2024-07-17,seo,organic_brand,0.0,3203,559,0.1746
2024-07-17,influencer,seasonal_collab,525.97,441302,8492,0.0192
2024-07-18,google_ads,always_on_search,1051.21,118388,5576,0.0471
2024-07-18,facebook_ads,always_on_social,1478.62,166336,1324,0.008
2024-07-18,email,newsletter,0.0,4854,399,0.0824
2024-07-18,seo,organic_brand,0.0,4028,743,0.1845
2024-07-18,influencer,seasonal_collab,494.23,256930,6067,0.0236
2024-07-19,google_ads,always_on_search,893.14,93583,4272,0.0457
2024-07-19,facebook_ads,always_on_social,1237.5,177333,2817,0.0159
2024-07-19,email,newsletter,0.0,10192,891,0.0875
2024-07-19,seo,organic_brand,0.0,5896,806,0.1368
2024-07-19,influencer,seasonal_collab,303.3,293835,5113,0.0174
2024-07-20,google_ads,always_on_search,1330.99,124450,5008,0.0402
2024-07-20,facebook_ads,always_on_social,1285.22,143280,2350,0.0164
2024-07-20,email,newsletter,0.0,8542,558,0.0653
2024-07-20,seo,organic_brand,0.0,5153,637,0.1238
2024-07-20,influencer,seasonal_collab,743.06,622530,10075,0.0162
2024-07-21,google_ads,always_on_search,1565.19,128889,4890,0.0379
2024-07-21,facebook_ads,always_on_social,1132.82,193272,3557,0.0184
2024-07-21,email,newsletter,0.0,8707,782,0.0898
2024-07-21,seo,organic_brand,0.0,4706,705,0.15
2024-07-21,influencer,seasonal_collab,415.89,300417,4136,0.0138
2024-07-22,google_ads,always_on_search,1010.89,87048,2140,0.0246
2024-07-22,facebook_ads,always_on_social,1146.96,183825,1861,0.0101
2024-07-22,email,newsletter,0.0,8961,559,0.0624
2024-07-22,seo,organic_brand,0.0,4473,752,0.1683
2024-07-22,influencer,seasonal_collab,699.43,625023,8259,0.0132
2024-07-23,google_ads,always_on_search,1703.59,142612,7040,0.0494
2024-07-23,facebook_ads,always_on_social,996.44,101986,1101,0.0108
2024-07-23,email,newsletter,0.0,10032,793,0.0791
2024-07-23,seo,organic_brand,0.0,4761,641,0.1348
2024-07-23,influencer,seasonal_collab,468.92,287219,8452,0.0294
2024-07-24,google_ads,always_on_search,1902.26,211117,7031,0.0333
2024-07-24,facebook_ads,always_on_social,562.59,95984,1161,0.0121
2024-07-24,email,newsletter,0.0,9615,446,0.0464
2024-07-24,seo,organic_brand,0.0,5373,802,0.1494
2024-07-24,influencer,seasonal_collab,323.23,279218,2806,0.0101
2024-07-25,google_ads,always_on_search,1100.23,124054,4552,0.0367
2024-07-25,facebook_ads,always_on_social,841.17,148273,2278,0.0154
2024-07-25,email,newsletter,0.0,5077,332,0.0656
2024-07-25,seo,organic_brand,0.0,4273,920,0.2154
2024-07-25,influencer,seasonal_collab,246.92,198517,4100,0.0207
2024-07-26,google_ads,always_on_search,1768.8,178093,7401,0.0416
2024-07-26,facebook_ads,always_on_social,600.26,60927,867,0.0142
2024-07-26,email,newsletter,0.0,5981,310,0.0519
2024-07-26,seo,organic_brand,0.0,5713,1061,0.1857
2024-07-26,influencer,seasonal_collab,232.77,188507,3033,0.0161
2024-07-27,google_ads,always_on_search,1027.3,96946,4048,0.0418
2024-07-27,facebook_ads,always_on_social,1286.53,179894,2689,0.0149
2024-07-27,email,newsletter,0.0,7720,681,0.0883
2024-07-27,seo,organic_brand,0.0,5485,704,0.1285
2024-07-27,influencer,seasonal_collab,480.67,448199,7429,0.0166
2024-07-28,google_ads,always_on_search,997.82,108997,3513,0.0322
2024-07-28,facebook_ads,always_on_social,1212.25,186369,2969,0.0159
2024-07-28,email,newsletter,0.0,6054,221,0.0365
2024-07-28,seo,organic_brand,0.0,4404,738,0.1677
2024-07-28,influencer,seasonal_collab,617.11,516235,11558,0.0224
2024-07-29,google_ads,always_on_search,1333.01,120786,3420,0.0283
2024-07-29,facebook_ads,always_on_social,1185.47,146840,2146,0.0146
2024-07-29,email,newsletter,0.0,5813,200,0.0346
2024-07-29,seo,organic_brand,0.0,5962,897,0.1505
2024-07-29,influencer,seasonal_collab,572.44,382803,8306,0.0217
2024-07-30,google_ads,always_on_search,1783.13,146006,5704,0.0391
2024-07-30,facebook_ads,always_on_social,1408.85,236116,2553,0.0108
2024-07-30,email,newsletter,0.0,7424,454,0.0612
2024-07-30,seo,organic_brand,0.0,5173,848,0.164
2024-07-30,influencer,seasonal_collab,408.5,312654,7457,0.0239
2024-07-31,google_ads,always_on_search,1606.81,185727,5609,0.0302
2024-07-31,facebook_ads,always_on_social,943.57,143602,2769,0.0193
2024-07-31,email,newsletter,0.0,7635,645,0.0846
2024-07-31,seo,organic_brand,0.0,3195,494,0.1548
2024-07-31,influencer,seasonal_collab,695.25,323897,3393,0.0105
2024-08-01,google_ads,always_on_search,1122.24,131455,3231,0.0246
2024-08-01,facebook_ads,always_on_social,1211.48,134871,2627,0.0195
2024-08-01,email,newsletter,0.0,10085,580,0.0576
2024-08-01,seo,organic_brand,0.0,4912,942,0.1919
2024-08-01,influencer,seasonal_collab,566.12,481017,6420,0.0133
2024-08-02,google_ads,always_on_search,1857.09,200521,9708,0.0484
2024-08-02,facebook_ads,always_on_social,730.0,74694,1281,0.0172
2024-08-02,email,newsletter,0.0,8505,705,0.083
2024-08-02,seo,organic_brand,0.0,3709,642,0.1733
2024-08-02,influencer,seasonal_collab,628.23,485970,11056,0.0228
2024-08-03,google_ads,always_on_search,1512.41,145989,5391,0.0369
2024-08-03,facebook_ads,always_on_social,1143.1,149991,1873,0.0125
2024-08-03,email,newsletter,0.0,9107,569,0.0625
2024-08-03,seo,organic_brand,0.0,2870,498,0.1737
2024-08-03,influencer,seasonal_collab,625.44,404061,10968,0.0271
2024-08-04,google_ads,always_on_search,1258.25,98424,2179,0.0221
2024-08-04,facebook_ads,always_on_social,1021.58,125087,1139,0.0091
2024-08-04,email,newsletter,0.0,9357,319,0.0341
2024-08-04,seo,organic_brand,0.0,4621,797,0.1726
2024-08-04,influencer,seasonal_collab,329.59,155666,3424,0.022
2024-08-05,google_ads,always_on_search,1736.53,172621,5373,0.0311
2024-08-05,facebook_ads,always_on_social,707.51,92256,1172,0.0127
2024-08-05,email,newsletter,0.0,5848,321,0.055
2024-08-05,seo,organic_brand,0.0,3463,431,0.1246
2024-08-05,influencer,seasonal_collab,661.69,654264,15371,0.0235
2024-08-06,google_ads,always_on_search,1030.22,75875,2787,0.0367
2024-08-06,facebook_ads,always_on_social,1495.97,228536,3499,0.0153
2024-08-06,email,newsletter,0.0,5821,321,0.0553
2024-08-06,seo,organic_brand,0.0,5166,796,0.1541
2024-08-06,influencer,seasonal_collab,591.25,463120,5080,0.011
2024-08-07,google_ads,always_on_search,1114.81,114042,3178,0.0279
2024-08-07,facebook_ads,always_on_social,737.88,129443,1795,0.0139
2024-08-07,email,newsletter,0.0,8736,528,0.0605
2024-08-07,seo,organic_brand,0.0,2704,408,0.151
2024-08-07,influencer,seasonal_collab,449.22,289875,6606,0.0228
2024-08-08,google_ads,always_on_search,1009.62,105111,4183,0.0398
2024-08-08,facebook_ads,always_on_social,804.53,108292,1368,0.0126
2024-08-08,email,newsletter,0.0,9428,646,0.0686
2024-08-08,seo,organic_brand,0.0,4701,954,0.203
2024-08-08,influencer,seasonal_collab,598.14,279083,4602,0.0165
2024-08-09,google_ads,always_on_search,1721.47,152531,7438,0.0488
2024-08-09,facebook_ads,always_on_social,1011.89,122413,952,0.0078
2024-08-09,email,newsletter,0.0,7778,448,0.0576
2024-08-09,seo,organic_brand,0.0,3893,520,0.1336
2024-08-09,influencer,seasonal_collab,424.43,251181,7284,0.029
2024-08-10,google_ads,always_on_search,1984.77,185719,5415,0.0292
2024-08-10,facebook_ads,always_on_social,508.86,90686,814,0.009
2024-08-10,email,newsletter,0.0,8652,700,0.081
2024-08-10,seo,organic_brand,0.0,3714,692,0.1865
2024-08-10,influencer,seasonal_collab,449.49,415649,8722,0.021
2024-08-11,google_ads,always_on_search,1212.72,145042,4116,0.0284
2024-08-11,facebook_ads,always_on_social,1491.42,171512,1187,0.0069
2024-08-11,email,newsletter,0.0,6104,386,0.0634
2024-08-11,seo,organic_brand,0.0,4511,894,0.1982
2024-08-11,influencer,seasonal_collab,731.43,568305,13110,0.0231
2024-08-12,google_ads,always_on_search,1937.98,163162,5671,0.0348
2024-08-12,facebook_ads,always_on_social,922.23,100083,1896,0.0189
2024-08-12,email,newsletter,0.0,8478,460,0.0544
2024-08-12,seo,organic_brand,0.0,4277,655,0.1532
2024-08-12,influencer,seasonal_collab,550.02,392434,7674,0.0196
2024-08-13,google_ads,always_on_search,1028.16,122766,2655,0.0216
2024-08-13,facebook_ads,always_on_social,942.83,102290,1608,0.0157
2024-08-13,email,newsletter,0.0,5339,373,0.07
2024-08-13,seo,organic_brand,0.0,3964,802,0.2025
2024-08-13,influencer,seasonal_collab,580.46,510591,12904,0.0253
2024-08-14,google_ads,always_on_search,1074.19,120079,2975,0.0248
2024-08-14,facebook_ads,always_on_social,1085.73,183949,1334,0.0073
2024-08-14,email,newsletter,0.0,4907,169,0.0345
2024-08-14,seo,organic_brand,0.0,3936,818,0.208
2024-08-14,influencer,seasonal_collab,354.11,198150,4564,0.023
2024-08-15,google_ads,always_on_search,1252.93,124138,2898,0.0234
2024-08-15,facebook_ads,always_on_social,1432.61,249374,4339,0.0174
2024-08-15,email,newsletter,0.0,9061,436,0.0482
2024-08-15,seo,organic_brand,0.0,5357,996,0.1859
2024-08-15,influencer,seasonal_collab,294.3,167997,3990,0.0238
2024-08-16,google_ads,always_on_search,1953.97,154509,6686,0.0433
2024-08-16,facebook_ads,always_on_social,1200.53,152899,2881,0.0188
2024-08-16,email,newsletter,0.0,8727,686,0.0787
2024-08-16,seo,organic_brand,0.0,4470,736,0.1647
2024-08-16,influencer,seasonal_collab,581.9,420541,5734,0.0136
2024-08-17,google_ads,always_on_search,1035.26,102493,3076,0.03
2024-08-17,facebook_ads,always_on_social,1457.08,222929,2084,0.0094
2024-08-17,email,newsletter,0.0,5724,257,0.045
2024-08-17,seo,organic_brand,0.0,3939,802,0.2038
2024-08-17,influencer,seasonal_collab,341.87,296780,8894,0.03
2024-08-18,google_ads,always_on_search,1083.05,111474,2280,0.0205
2024-08-18,facebook_ads,always_on_social,1237.37,215361,3630,0.0169
2024-08-18,email,newsletter,0.0,10432,588,0.0564
2024-08-18,seo,organic_brand,0.0,5002,767,0.1534
2024-08-18,influencer,seasonal_collab,337.16,280517,2980,0.0106
2024-08-19,google_ads,always_on_search,1938.24,172210,6824,0.0396
2024-08-19,facebook_ads,always_on_social,1211.36,195525,2810,0.0144
2024-08-19,email,newsletter,0.0,6220,187,0.0301
2024-08-19,seo,organic_brand,0.0,5043,781,0.1549
2024-08-19,influencer,seasonal_collab,578.81,459025,13704,0.0299
2024-08-20,google_ads,always_on_search,977.14,80424,2958,0.0368
2024-08-20,facebook_ads,always_on_social,589.07,59387,590,0.0099
2024-08-20,email,newsletter,0.0,7303,285,0.0391
2024-08-20,seo,organic_brand,0.0,3598,604,0.168
2024-08-20,influencer,seasonal_collab,261.45,205401,5192,0.0253
2024-08-21,google_ads,always_on_search,1940.71,212555,5788,0.0272
2024-08-21,facebook_ads,always_on_social,671.94,85424,1678,0.0196
2024-08-21,email,newsletter,0.0,6637,568,0.0857
2024-08-21,seo,organic_brand,0.0,2974,400,0.1345
2024-08-21,influencer,seasonal_collab,547.61,459227,5083,0.0111
2024-08-22,google_ads,always_on_search,1477.23,137418,5723,0.0417
2024-08-22,facebook_ads,always_on_social,987.04,126640,1652,0.013
2024-08-22,email,newsletter,0.0,9820,469,0.0478
2024-08-22,seo,organic_brand,0.0,3886,525,0.1351
2024-08-22,influencer,seasonal_collab,528.98,240753,5753,0.0239
2024-08-23,google_ads,always_on_search,1456.45,104568,3733,0.0357
2024-08-23,facebook_ads,always_on_social,1455.19,235432,1625,0.0069
2024-08-23,email,newsletter,0.0,7735,662,0.0856
2024-08-23,seo,organic_brand,0.0,5053,1085,0.2149
2024-08-23,influencer,seasonal_collab,514.87,434974,12552,0.0289
2024-08-24,google_ads,always_on_search,1259.72,129608,6059,0.0468
2024-08-24,facebook_ads,always_on_social,729.86,114530,1556,0.0136
2024-08-24,email,newsletter,0.0,5846,516,0.0883
2024-08-24,seo,organic_brand,0.0,4523,820,0.1815
2024-08-24,influencer,seasonal_collab,646.15,387596,4232,0.0109
2024-08-25,google_ads,always_on_search,1072.23,100995,2286,0.0226
2024-08-25,facebook_ads,always_on_social,772.28,102525,1553,0.0152
2024-08-25,email,newsletter,0.0,6038,289,0.0479
2024-08-25,seo,organic_brand,0.0,4573,719,0.1574
2024-08-25,influencer,seasonal_collab,234.71,184080,5355,0.0291
2024-08-26,google_ads,always_on_search,1043.38,114700,4598,0.0401
2024-08-26,facebook_ads,always_on_social,1283.81,169533,1945,0.0115
2024-08-26,email,newsletter,0.0,5012,215,0.043
2024-08-26,seo,organic_brand,0.0,5781,1076,0.1861
2024-08-26,influencer,seasonal_collab,358.64,169584,2343,0.0138
2024-08-27,google_ads,always_on_search,1257.81,98469,3831,0.0389
2024-08-27,facebook_ads,always_on_social,543.78,72334,739,0.0102
2024-08-27,email,newsletter,0.0,7488,610,0.0815
2024-08-27,seo,organic_brand,0.0,3858,723,0.1875
2024-08-27,influencer,seasonal_collab,229.56,117915,2371,0.0201
2024-08-28,google_ads,always_on_search,1421.96,140102,6455,0.0461
2024-08-28,facebook_ads,always_on_social,1446.82,188532,2092,0.0111
2024-08-28,email,newsletter,0.0,7498,252,0.0337
2024-08-28,seo,organic_brand,0.0,4724,572,0.1212
2024-08-28,influencer,seasonal_collab,482.35,320189,5762,0.018
2024-08-29,google_ads,always_on_search,1722.1,180465,7148,0.0396
2024-08-29,facebook_ads,always_on_social,1377.92,227997,4530,0.0199
2024-08-29,email,newsletter,0.0,9850,432,0.0439
2024-08-29,seo,organic_brand,0.0,5312,1093,0.2058
2024-08-29,influencer,seasonal_collab,683.96,672567,8830,0.0131
2024-08-30,google_ads,always_on_search,1798.46,170453,5856,0.0344
2024-08-30,facebook_ads,always_on_social,757.8,118973,1514,0.0127
2024-08-30,email,newsletter,0.0,7451,639,0.0858
2024-08-30,seo,organic_brand,0.0,3591,657,0.1831
2024-08-30,influencer,seasonal_collab,717.29,376773,4847,0.0129
2024-08-31,google_ads,always_on_search,896.3,62811,1925,0.0307
2024-08-31,facebook_ads,always_on_social,521.93,82667,518,0.0063
2024-08-31,email,newsletter,0.0,6536,266,0.0408
2024-08-31,seo,organic_brand,0.0,4478,606,0.1353
2024-08-31,influencer,seasonal_collab,427.09,352527,7363,0.0209
2024-09-01,google_ads,always_on_search,1126.53,129318,6158,0.0476
2024-09-01,facebook_ads,always_on_social,1568.76,210919,4296,0.0204
2024-09-01,email,newsletter,0.0,8736,545,0.0624
2024-09-01,seo,organic_brand,0.0,3310,556,0.168
2024-09-01,influencer,seasonal_collab,253.52,242107,2883,0.0119
2024-09-02,google_ads,always_on_search,1956.26,219099,7638,0.0349
2024-09-02,facebook_ads,always_on_social,1022.33,163199,2051,0.0126
2024-09-02,email,newsletter,0.0,5132,275,0.0536
2024-09-02,seo,organic_brand,0.0,4538,712,0.157
2024-09-02,influencer,seasonal_collab,427.45,385578,5429,0.0141
2024-09-03,google_ads,always_on_search,1450.75,114540,3557,0.0311
2024-09-03,facebook_ads,always_on_social,1023.82,111522,1222,0.011
2024-09-03,email,newsletter,0.0,7930,682,0.086
2024-09-03,seo,organic_brand,0.0,4734,764,0.1615
2024-09-03,influencer,seasonal_collab,427.0,208012,4964,0.0239
2024-09-04,google_ads,always_on_search,1490.59,106172,4704,0.0443
2024-09-04,facebook_ads,always_on_social,1088.18,148437,1036,0.007
2024-09-04,email,newsletter,0.0,9552,391,0.0409
2024-09-04,seo,organic_brand,0.0,5358,789,0.1473
2024-09-04,influencer,seasonal_collab,582.52,442630,8251,0.0186
2024-09-05,google_ads,always_on_search,1059.7,82196,1922,0.0234
2024-09-05,facebook_ads,always_on_social,978.1,174812,1097,0.0063
2024-09-05,email,newsletter,0.0,6113,391,0.064
2024-09-05,seo,organic_brand,0.0,4931,631,0.1282
2024-09-05,influencer,seasonal_collab,357.75,243433,5351,0.022
2024-09-06,google_ads,always_on_search,1039.58,105927,2718,0.0257
2024-09-06,facebook_ads,always_on_social,1136.86,132711,1636,0.0123
2024-09-06,email,newsletter,0.0,6397,367,0.0574
2024-09-06,seo,organic_brand,0.0,5265,972,0.1848
2024-09-06,influencer,seasonal_collab,255.42,143404,1985,0.0138
2024-09-07,google_ads,always_on_search,1245.79,117165,5072,0.0433
2024-09-07,facebook_ads,always_on_social,881.12,103876,1372,0.0132
2024-09-07,email,newsletter,0.0,6515,404,0.0621
2024-09-07,seo,organic_brand,0.0,4340,648,0.1495
2024-09-07,influencer,seasonal_collab,266.38,146208,2443,0.0167
2024-09-08,google_ads,always_on_search,1884.88,202000,4421,0.0219
2024-09-08,facebook_ads,always_on_social,1245.36,204538,1877,0.0092
2024-09-08,email,newsletter,0.0,5818,334,0.0574
2024-09-08,seo,organic_brand,0.0,3054,596,0.1952
2024-09-08,influencer,seasonal_collab,614.88,426112,5965,0.014
2024-09-09,google_ads,always_on_search,1347.3,128838,6257,0.0486
2024-09-09,facebook_ads,always_on_social,919.85,144907,2821,0.0195
2024-09-09,email,newsletter,0.0,6449,394,0.0612
2024-09-09,seo,organic_brand,0.0,4190,909,0.217
2024-09-09,influencer,seasonal_collab,590.31,321131,4785,0.0149
2024-09-10,google_ads,always_on_search,1766.26,160197,3586,0.0224
2024-09-10,facebook_ads,always_on_social,956.26,152071,1988,0.0131
2024-09-10,email,newsletter,0.0,4744,326,0.0689
2024-09-10,seo,organic_brand,0.0,2899,508,0.1755
2024-09-10,influencer,seasonal_collab,598.77,590640,12885,0.0218
2024-09-11,google_ads,always_on_search,1859.0,132215,3825,0.0289
2024-09-11,facebook_ads,always_on_social,652.65,73254,578,0.0079
2024-09-11,email,newsletter,0.0,7846,291,0.0372
2024-09-11,seo,organic_brand,0.0,3834,841,0.2194
2024-09-11,influencer,seasonal_collab,483.39,379055,7937,0.0209
2024-09-12,google_ads,always_on_search,1710.53,167630,5119,0.0305
2024-09-12,facebook_ads,always_on_social,953.28,115863,1459,0.0126
2024-09-12,email,newsletter,0.0,6275,398,0.0635
2024-09-12,seo,organic_brand,0.0,4060,832,0.2051
2024-09-12,influencer,seasonal_collab,410.67,390430,6120,0.0157
2024-09-13,google_ads,always_on_search,1533.82,117325,3259,0.0278
2024-09-13,facebook_ads,always_on_social,661.64,109466,846,0.0077
2024-09-13,email,newsletter,0.0,7611,502,0.066
2024-09-13,seo,organic_brand,0.0,2924,389,0.1331
2024-09-13,influencer,seasonal_collab,269.59,256388,4026,0.0157
2024-09-14,google_ads,always_on_search,1245.16,140263,5781,0.0412
2024-09-14,facebook_ads,always_on_social,1376.0,175077,1514,0.0087
2024-09-14,email,newsletter,0.0,8271,547,0.0662
2024-09-14,seo,organic_brand,0.0,3720,577,0.1552
2024-09-14,influencer,seasonal_collab,564.81,278463,6734,0.0242
2024-09-15,google_ads,always_on_search,955.47,87114,1925,0.0221
2024-09-15,facebook_ads,always_on_social,678.19,89363,955,0.0107
2024-09-15,email,newsletter,0.0,7185,576,0.0803
2024-09-15,seo,organic_brand,0.0,4635,742,0.1603
2024-09-15,influencer,seasonal_collab,507.87,259887,5299,0.0204
2024-09-16,google_ads,always_on_search,1166.33,95157,3875,0.0407
2024-09-16,facebook_ads,always_on_social,1309.27,224745,1644,0.0073
2024-09-16,email,newsletter,0.0,4549,198,0.0437
2024-09-16,seo,organic_brand,0.0,3954,500,0.1265
2024-09-16,influencer,seasonal_collab,341.68,314667,7337,0.0233
2024-09-17,google_ads,always_on_search,1624.2,116824,3608,0.0309
